term,matched_DOID,num matched DOID,code
autosomal,autosomal recessive nonsyndromic deafness 84a___DOID_0110529,702,DOID:0110529
autosomal,familial erythrocytosis 2___DOID_0060474,702,DOID:0060474
autosomal,autosomal dominant non-syndromic intellectual disability 34___DOID_0070064,702,DOID:0070064
autosomal,autosomal dominant spondyloepiphyseal dysplasia tarda___DOID_0112285,702,DOID:0112285
autosomal,congenital nystagmus 7___DOID_0111791,702,DOID:0111791
autosomal,congenital stationary night blindness 1f___DOID_0110864,702,DOID:0110864
autosomal,charcot-marie-tooth disease recessive intermediate a___DOID_0110201,702,DOID:0110201
autosomal,autosomal dominant craniometaphyseal dysplasia___DOID_0080801,702,DOID:0080801
autosomal,autosomal recessive cerebellar ataxia___DOID_0050950,702,DOID:0050950
autosomal,autosomal recessive limb-girdle muscular dystrophy type 2q___DOID_0110285,702,DOID:0110285
autosomal,parkinson's disease 6___DOID_0060369,702,DOID:0060369
autosomal,autosomal dominant non-syndromic intellectual disability 18___DOID_0070048,702,DOID:0070048
autosomal,primary autosomal recessive microcephaly 3___DOID_0070286,702,DOID:0070286
autosomal,cataract 9 multiple types___DOID_0110266,702,DOID:0110266
autosomal,autosomal dominant nonsyndromic deafness 67___DOID_0110588,702,DOID:0110588
autosomal,charcot-marie-tooth disease axonal type 2c___DOID_0110182,702,DOID:0110182
autosomal,doors syndrome___DOID_0111627,702,DOID:0111627
autosomal,autosomal recessive osteopetrosis 8___DOID_0110940,702,DOID:0110940
autosomal,renal hypomagnesemia 2___DOID_0060885,702,DOID:0060885
autosomal,autosomal dominant nonsyndromic deafness 70___DOID_0110592,702,DOID:0110592
autosomal,autosomal dominant nonsyndromic deafness 15___DOID_0110546,702,DOID:0110546
autosomal,autosomal dominant robinow syndrome 1___DOID_0060766,702,DOID:0060766
autosomal,hereditary spastic paraplegia 17___DOID_0110770,702,DOID:0110770
autosomal,autosomal dominant non-syndromic intellectual disability 30___DOID_0070060,702,DOID:0070060
autosomal,neuronal ceroid lipofuscinosis 6b___DOID_0110730,702,DOID:0110730
autosomal,autosomal dominant craniodiaphyseal dysplasia___DOID_0080807,702,DOID:0080807
autosomal,cataract 38___DOID_0110245,702,DOID:0110245
autosomal,autosomal recessive nonsyndromic deafness 40___DOID_0110499,702,DOID:0110499
autosomal,autosomal recessive non-syndromic intellectual disability___DOID_0060308,702,DOID:0060308
autosomal,hereditary spastic paraplegia 72___DOID_0110817,702,DOID:0110817
autosomal,autosomal recessive nonsyndromic deafness 65___DOID_0110516,702,DOID:0110516
autosomal,platelet-type bleeding disorder 16___DOID_0060691,702,DOID:0060691
autosomal,autosomal dominant dyskeratosis congenita 4___DOID_0070020,702,DOID:0070020
autosomal,autosomal dominant nonsyndromic deafness 9___DOID_0110593,702,DOID:0110593
autosomal,autosomal dominant limb-girdle muscular dystrophy type 1___DOID_0110305,702,DOID:0110305
autosomal,autosomal dominant nonsyndromic deafness 31___DOID_0110561,702,DOID:0110561
autosomal,autosomal dominant nonsyndromic deafness 79___DOID_0112160,702,DOID:0112160
autosomal,autosomal dominant nonsyndromic deafness 52___DOID_0110578,702,DOID:0110578
autosomal,hereditary spastic paraplegia 38___DOID_0110789,702,DOID:0110789
autosomal,primary autosomal recessive microcephaly 12___DOID_0070284,702,DOID:0070284
autosomal,hypermethioninemia due to adenosine kinase deficiency___DOID_0111038,702,DOID:0111038
autosomal,charcot-marie-tooth disease recessive intermediate b___DOID_0110204,702,DOID:0110204
autosomal,autosomal recessive nonsyndromic deafness 57___DOID_0111635,702,DOID:0111635
autosomal,autosomal dominant thrombophilia due to protein s deficiency___DOID_0111900,702,DOID:0111900
autosomal,autosomal dominant non-syndromic intellectual disability 39___DOID_0070069,702,DOID:0070069
autosomal,autosomal dominant non-syndromic intellectual disability 43___DOID_0070073,702,DOID:0070073
autosomal,autosomal recessive nonsyndromic deafness 111___DOID_0111640,702,DOID:0111640
autosomal,autosomal recessive nonsyndromic deafness 53___DOID_0110509,702,DOID:0110509
autosomal,parkinson's disease 1___DOID_0060367,702,DOID:0060367
autosomal,autosomal dominant nonsyndromic deafness 1___DOID_0110541,702,DOID:0110541
autosomal,hereditary spastic paraplegia 50___DOID_0110802,702,DOID:0110802
autosomal,troyer syndrome___DOID_0050886,702,DOID:0050886
autosomal,autosomal recessive nonsyndromic deafness 20___DOID_0110478,702,DOID:0110478
autosomal,autosomal recessive spinocerebellar ataxia 19___DOID_0080065,702,DOID:0080065
autosomal,nemaline myopathy 6___DOID_0110935,702,DOID:0110935
autosomal,autosomal hemophilia a___DOID_0111823,702,DOID:0111823
autosomal,autosomal recessive nonsyndromic deafness 107___DOID_0080262,702,DOID:0080262
autosomal,autosomal recessive nonsyndromic deafness 71___DOID_0110522,702,DOID:0110522
autosomal,myofibrillar myopathy 3___DOID_0080094,702,DOID:0080094
autosomal,inflammatory bowel disease 25___DOID_0110909,702,DOID:0110909
autosomal,immunodeficiency 31b___DOID_0111944,702,DOID:0111944
autosomal,"autosomal dominant cerebellar ataxia, deafness and narcolepsy___DOID_0050968",702,DOID:0050968
autosomal,autosomal recessive nonsyndromic deafness 3___DOID_0110488,702,DOID:0110488
autosomal,autosomal recessive nonsyndromic deafness 61___DOID_0110513,702,DOID:0110513
autosomal,parkinson's disease 3___DOID_0111250,702,DOID:0111250
autosomal,autosomal genetic disease___DOID_0050739,702,DOID:0050739
autosomal,autosomal recessive limb-girdle muscular dystrophy___DOID_0110274,702,DOID:0110274
autosomal,autosomal dominant cutis laxa 2___DOID_0070136,702,DOID:0070136
autosomal,autosomal dominant mental retardation 51___DOID_0080232,702,DOID:0080232
autosomal,autosomal recessive chronic granulomatous disease cytochrome b-positive type iii___DOID_0070194,702,DOID:0070194
autosomal,charcot-marie-tooth disease type 2b___DOID_0110159,702,DOID:0110159
autosomal,autosomal recessive nonsyndromic deafness 13___DOID_0110468,702,DOID:0110468
autosomal,charcot-marie-tooth disease axonal type 2u___DOID_0110173,702,DOID:0110173
autosomal,autosomal recessive nonsyndromic deafness 30___DOID_0110489,702,DOID:0110489
autosomal,obsolete autosomal dominant limb-girdle muscular dystrophy type 1a___DOID_0110300,702,DOID:0110300
autosomal,hereditary spastic paraplegia 5a___DOID_0110810,702,DOID:0110810
autosomal,obsolete autosomal recessive polycystic kidney___DOID_5928,702,DOID:5928
autosomal,autosomal dominant cerebellar ataxia___DOID_1441,702,DOID:1441
autosomal,autosomal dominant adult-onset proximal spinal muscular atrophy___DOID_0111194,702,DOID:0111194
autosomal,congenital nystagmus 3___DOID_0111793,702,DOID:0111793
autosomal,posterior polymorphous corneal dystrophy 1___DOID_0110855,702,DOID:0110855
autosomal,autosomal recessive nonsyndromic deafness 17___DOID_0110472,702,DOID:0110472
autosomal,autosomal dominant non-syndromic intellectual disability 11___DOID_0070041,702,DOID:0070041
autosomal,immunodeficiency 27a___DOID_0111955,702,DOID:0111955
autosomal,autosomal dominant non-syndromic intellectual disability 19___DOID_0070049,702,DOID:0070049
autosomal,autosomal dominant osteopetrosis 2___DOID_0110938,702,DOID:0110938
autosomal,autosomal recessive spinocerebellar ataxia 10___DOID_0050999,702,DOID:0050999
autosomal,cataract 18___DOID_0110238,702,DOID:0110238
autosomal,ocular albinism with sensorineural deafness___DOID_0090100,702,DOID:0090100
autosomal,autosomal dominant non-syndromic intellectual disability 44___DOID_0070074,702,DOID:0070074
autosomal,autosomal recessive limb-girdle muscular dystrophy type 2z___DOID_0080762,702,DOID:0080762
autosomal,autosomal recessive nonsyndromic deafness 108___DOID_0080263,702,DOID:0080263
autosomal,primary autosomal recessive microcephaly 15___DOID_0070277,702,DOID:0070277
autosomal,myotonia congenita___DOID_2106,702,DOID:2106
autosomal,autosomal recessive limb-girdle muscular dystrophy type 2u___DOID_0110295,702,DOID:0110295
autosomal,autosomal dominant non-syndromic intellectual disability 7___DOID_0070037,702,DOID:0070037
autosomal,charcot-marie-tooth disease dominant intermediate d___DOID_0110200,702,DOID:0110200
autosomal,hereditary spastic paraplegia 27___DOID_0110778,702,DOID:0110778
autosomal,autosomal recessive limb-girdle muscular dystrophy type 2p___DOID_0110293,702,DOID:0110293
autosomal,charcot-marie-tooth disease dominant intermediate c___DOID_0110199,702,DOID:0110199
autosomal,charcot-marie-tooth disease type 4d___DOID_0110186,702,DOID:0110186
autosomal,autosomal recessive nonsyndromic deafness 91___DOID_0110536,702,DOID:0110536
autosomal,primary autosomal recessive microcephaly___DOID_0070296,702,DOID:0070296
autosomal,hereditary spastic paraplegia 33___DOID_0110784,702,DOID:0110784
autosomal,autosomal dominant non-syndromic intellectual disability 1___DOID_0070031,702,DOID:0070031
autosomal,autosomal recessive limb-girdle muscular dystrophy type 2k___DOID_0110297,702,DOID:0110297
autosomal,autosomal recessive cutis laxa type iic___DOID_0070140,702,DOID:0070140
autosomal,charcot-marie-tooth disease axonal type 2q___DOID_0110170,702,DOID:0110170
autosomal,autosomal recessive nonsyndromic deafness 109___DOID_0111639,702,DOID:0111639
autosomal,autosomal dominant dyskeratosis congenita 2___DOID_0070016,702,DOID:0070016
autosomal,autosomal dominant nonsyndromic deafness 71___DOID_0080267,702,DOID:0080267
autosomal,autosomal recessive chronic granulomatous disease cytochrome b-negative___DOID_0070193,702,DOID:0070193
autosomal,hereditary spastic paraplegia 51___DOID_0110803,702,DOID:0110803
autosomal,hereditary spastic paraplegia 30___DOID_0110781,702,DOID:0110781
autosomal,autosomal recessive congenital ichthyosis 4b___DOID_0060713,702,DOID:0060713
autosomal,autosomal recessive nonsyndromic deafness 15___DOID_0110470,702,DOID:0110470
autosomal,autosomal recessive spinocerebellar ataxia 27___DOID_0111616,702,DOID:0111616
autosomal,guttmacher syndrome___DOID_0111544,702,DOID:0111544
autosomal,white-sutton syndrome___DOID_0070067,702,DOID:0070067
autosomal,hypomyelinating leukodystrophy 9___DOID_0060791,702,DOID:0060791
autosomal,autosomal recessive nonsyndromic deafness 39___DOID_0110497,702,DOID:0110497
autosomal,hypotrichosis 7___DOID_0110704,702,DOID:0110704
autosomal,autosomal dominant nonsyndromic deafness 75___DOID_0112166,702,DOID:0112166
autosomal,charcot-marie-tooth disease axonal type 2h___DOID_0110166,702,DOID:0110166
autosomal,parkinson's disease 22___DOID_0080504,702,DOID:0080504
autosomal,autosomal recessive spinocerebellar ataxia 16___DOID_0080029,702,DOID:0080029
autosomal,primary coenzyme q10 deficiency 4___DOID_0070241,702,DOID:0070241
autosomal,autosomal recessive nonsyndromic deafness 9___DOID_0110535,702,DOID:0110535
autosomal,autosomal dominant wolfram syndrome___DOID_0080584,702,DOID:0080584
autosomal,autosomal dominant nonsyndromic deafness 28___DOID_0110557,702,DOID:0110557
autosomal,autosomal recessive osteopetrosis 6___DOID_0110945,702,DOID:0110945
autosomal,autosomal dominant nonsyndromic deafness 17___DOID_0110548,702,DOID:0110548
autosomal,autosomal recessive congenital ichthyosis 10___DOID_0060719,702,DOID:0060719
autosomal,revesz syndrome___DOID_0070026,702,DOID:0070026
autosomal,hereditary spastic paraplegia 8___DOID_0110823,702,DOID:0110823
autosomal,autosomal dominant nonsyndromic deafness 4a___DOID_0110573,702,DOID:0110573
autosomal,autosomal recessive pseudohypoaldosteronism type 1___DOID_0060854,702,DOID:0060854
autosomal,immunodeficiency 31c___DOID_0111946,702,DOID:0111946
autosomal,autosomal dominant nocturnal frontal lobe epilepsy 3___DOID_0060684,702,DOID:0060684
autosomal,hereditary spastic paraplegia 75___DOID_0110820,702,DOID:0110820
autosomal,autosomal recessive progressive external ophthalmoplegia with mitochondrial dna deletions 5___DOID_0111524,702,DOID:0111524
autosomal,autosomal recessive nonsyndromic deafness 67___DOID_0110518,702,DOID:0110518
autosomal,charcot-marie-tooth disease axonal type 2n___DOID_0110177,702,DOID:0110177
autosomal,autosomal recessive limb-girdle muscular dystrophy type 2i___DOID_0110299,702,DOID:0110299
autosomal,amelogenesis imperfecta type 1c___DOID_0110056,702,DOID:0110056
autosomal,autosomal recessive nonsyndromic deafness 14___DOID_0110469,702,DOID:0110469
autosomal,autosomal recessive congenital ichthyosis 8___DOID_0060717,702,DOID:0060717
autosomal,autosomal dominant non-syndromic intellectual disability 21___DOID_0070051,702,DOID:0070051
autosomal,autosomal recessive progressive external ophthalmoplegia with mitochondrial dna deletions 2___DOID_0111515,702,DOID:0111515
autosomal,hereditary spastic paraplegia 54___DOID_0110806,702,DOID:0110806
autosomal,immunodeficiency 32b___DOID_0111985,702,DOID:0111985
autosomal,autosomal dominant non-syndromic intellectual disability 38___DOID_0070068,702,DOID:0070068
autosomal,autosomal dominant nocturnal frontal lobe epilepsy 4___DOID_0060685,702,DOID:0060685
autosomal,palmoplantar keratoderma and congenital alopecia 1___DOID_0111244,702,DOID:0111244
autosomal,autosomal recessive progressive external ophthalmoplegia 1___DOID_0111522,702,DOID:0111522
autosomal,autosomal dominant nonsyndromic deafness 73___DOID_0080269,702,DOID:0080269
autosomal,hereditary spastic paraplegia 52___DOID_0110804,702,DOID:0110804
autosomal,severe congenital neutropenia 6___DOID_0112134,702,DOID:0112134
autosomal,autosomal recessive pyridoxine-refractory sideroblastic anemia 2___DOID_0060065,702,DOID:0060065
autosomal,autosomal dominant nonsyndromic deafness 47___DOID_0110570,702,DOID:0110570
autosomal,autosomal dominant nonsyndromic deafness 74___DOID_0112165,702,DOID:0112165
autosomal,autosomal dominant nonsyndromic deafness 3a___DOID_0110564,702,DOID:0110564
autosomal,autosomal dominant nonsyndromic deafness 41___DOID_0110567,702,DOID:0110567
autosomal,autosomal recessive nonsyndromic deafness 18a___DOID_0110473,702,DOID:0110473
autosomal,autosomal recessive nonsyndromic deafness 46___DOID_0110503,702,DOID:0110503
autosomal,adult-onset autosomal dominant demyelinating leukodystrophy___DOID_0060785,702,DOID:0060785
autosomal,autosomal recessive nonsyndromic deafness 104___DOID_0110465,702,DOID:0110465
autosomal,autosomal recessive nonsyndromic deafness 99___DOID_0111634,702,DOID:0111634
autosomal,autosomal recessive intellectual developmental disorder-72___DOID_0080765,702,DOID:0080765
autosomal,charcot-marie-tooth disease type 2b2___DOID_0110179,702,DOID:0110179
autosomal,autosomal dominant nonsyndromic deafness 36___DOID_0110563,702,DOID:0110563
autosomal,autosomal recessive disease___DOID_0050737,702,DOID:0050737
autosomal,autosomal recessive nonsyndromic deafness 38___DOID_0110496,702,DOID:0110496
autosomal,autosomal recessive nonsyndromic deafness 21___DOID_0110479,702,DOID:0110479
autosomal,immunodeficiency 27b___DOID_0111956,702,DOID:0111956
autosomal,autosomal dominant limb-girdle muscular dystrophy type 2___DOID_0110304,702,DOID:0110304
autosomal,autosomal recessive nonsyndromic deafness 37___DOID_0110495,702,DOID:0110495
autosomal,charcot-marie-tooth disease type 4b2___DOID_0110190,702,DOID:0110190
autosomal,autosomal dominant non-syndromic intellectual disability 5___DOID_0070035,702,DOID:0070035
autosomal,hereditary spastic paraplegia 43___DOID_0110795,702,DOID:0110795
autosomal,charcot-marie-tooth disease type 2r___DOID_0110161,702,DOID:0110161
autosomal,hydrocephalus___DOID_10908,702,DOID:10908
autosomal,distal hereditary motor neuronopathy type 8___DOID_0111215,702,DOID:0111215
autosomal,autosomal dominant progressive external ophthalmoplegia with mitochondrial dna deletions 3___DOID_0111520,702,DOID:0111520
autosomal,charcot-marie-tooth disease type 1e___DOID_0110153,702,DOID:0110153
autosomal,autosomal recessive cutis laxa type i___DOID_0070144,702,DOID:0070144
autosomal,charcot-marie-tooth disease type 2dd___DOID_0111558,702,DOID:0111558
autosomal,autosomal dominant hypophosphatemic rickets___DOID_0050948,702,DOID:0050948
autosomal,autosomal recessive congenital ichthyosis 6___DOID_0060715,702,DOID:0060715
autosomal,autosomal recessive nonsyndromic deafness 27___DOID_0110485,702,DOID:0110485
autosomal,obsolete autosomal recessive limb-girdle muscular dystrophy type 2r___DOID_0110286,702,DOID:0110286
autosomal,amelogenesis imperfecta type 1b___DOID_0110052,702,DOID:0110052
autosomal,hereditary spastic paraplegia 6___DOID_0110811,702,DOID:0110811
autosomal,autosomal recessive nonsyndromic deafness 7___DOID_0110520,702,DOID:0110520
autosomal,hereditary spastic paraplegia 18___DOID_0110771,702,DOID:0110771
autosomal,palmoplantar keratoderma and congenital alopecia 2___DOID_0111245,702,DOID:0111245
autosomal,autosomal recessive thrombophilia due to protein c deficiency___DOID_0111904,702,DOID:0111904
autosomal,inflammatory bowel disease 28___DOID_0110899,702,DOID:0110899
autosomal,primary autosomal recessive microcephaly 16___DOID_0070289,702,DOID:0070289
autosomal,hereditary spastic paraplegia 11___DOID_0110764,702,DOID:0110764
autosomal,charcot-marie-tooth disease axonal type 2f___DOID_0110163,702,DOID:0110163
autosomal,hereditary spastic paraplegia 76___DOID_0110821,702,DOID:0110821
autosomal,autosomal recessive dyskeratosis congenita 4___DOID_0070021,702,DOID:0070021
autosomal,frank-ter haar syndrome___DOID_0111789,702,DOID:0111789
autosomal,autosomal dominant nocturnal frontal lobe epilepsy 5___DOID_0060686,702,DOID:0060686
autosomal,hereditary spastic paraplegia 35___DOID_0110786,702,DOID:0110786
autosomal,autosomal dominant progressive external ophthalmoplegia with mitochondrial dna deletions  6___DOID_0111519,702,DOID:0111519
autosomal,autosomal dominant auditory neuropathy 1___DOID_0060690,702,DOID:0060690
autosomal,autosomal recessive limb-girdle muscular dystrophy type 2h___DOID_0110282,702,DOID:0110282
autosomal,autosomal recessive spinocerebellar ataxia 2___DOID_0080061,702,DOID:0080061
autosomal,hereditary spastic paraplegia 41___DOID_0110793,702,DOID:0110793
autosomal,immunodeficiency 32a___DOID_0111986,702,DOID:0111986
autosomal,obsolete autosomal deletion syndrome___DOID_10191,702,DOID:10191
autosomal,congenital stationary night blindness 1d___DOID_0110868,702,DOID:0110868
autosomal,autosomal dominant hypocalcemia 2___DOID_0090108,702,DOID:0090108
autosomal,familial hyperinsulinemic hypoglycemia 2___DOID_0070218,702,DOID:0070218
